Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
169,Prober 4,2.1237600806451615,0.21648891129032258,137.0,1.0,0.17602721774193547,0.04046169354838709,0.2032701612903226,0.5802409274193548,0.5690361406668638,0.3094805645172409,0.43576244204240877,0.14779694029255122
170,ALLCorALLD,2.1074798387096774,0.5968951612903226,94.0,0.5968951612903226,0.459746370967742,0.13714879032258065,0.08154475806451612,0.3215600806451613,1.0,1.0,0,0
171,First by Tullock,2.094868951612903,0.4337475806451613,168.0,1.0,0.36199959677419363,0.07174798387096783,0.11093770161290323,0.45531471774193527,0.825469586572001,0.5838073331276449,0.5922901934974516,0.18811209502168763
172,Stochastic Cooperator,2.0890625000000003,0.5544649193548387,103.5,1.0,0.3669643145161289,0.1875006048387098,0.13534979838709685,0.3101852822580645,0.9346679904471795,0.23013034115224165,0.2659886950658561,0.4191024113010316
173,Hard Go By Majority,2.0869657258064516,0.48176854838709676,115.0,0.0,0.39043749999999994,0.09133104838709684,0.09936995967741934,0.418861491935484,1.0,0.7523368221968413,0.7689084867620573,0
174,EasyGo,2.0859979838709677,0.9266409274193549,46.0,0.0,0.5798076612903226,0.34683326612903204,0.06864576612903249,0.004713306451612892,1.0,1.0,0,1.0
175,Knowledgeable Worse and Worse,2.0856350806451616,0.4975635080645161,106.0,0.9945564516129032,0.2724691532258065,0.22509435483870976,0.19104052419354844,0.31139596774193534,0.7401615057518597,0.5706622188368117,0.4776115893100132,0.30276374700780423
176,Hard Go By Majority: 5,2.084173387096774,0.4890842741935484,117.0,0.0,0.40305705645161294,0.08602721774193556,0.09101431451612904,0.4199014112903224,1.0,0.6325933255697397,0.7767667682831276,0
177,Worse and Worse,2.0830846774193548,0.8996296370967742,78.0,0.9990725806451612,0.5801506048387098,0.31947903225806434,0.06031895161290324,0.040051411290322615,0.915862851479614,0.8922107762684338,0.8784412406994311,0.8607911690595408
178,Opposite Grudger,2.075725806451613,0.9313983870967741,40.5,0.0,0.6629002016129032,0.26849818548387094,0.004689516129032244,0.06391209677419354,1.0,1.0,1.0,0
179,Fortress3,2.0650201612903225,0.3284582661290323,108.0,0.0,0.1378485887096774,0.1906096774193547,0.24460040322580648,0.42694133064516143,1.0,0,0,0.4586372753609768
180,Fortress4,2.053266129032258,0.2306201612903226,115.0,0.0,0.08446290322580645,0.14615725806451604,0.25724717741935493,0.5121326612903226,1.0,0,0,0.29675200317025957
181,Meta Hunter Aggressive: 7 players,2.0493548387096774,0.18309959677419355,127.0,1.0,0.09494939516129028,0.08815020161290327,0.23641391129032266,0.5804864919354839,0.7415723550137562,0.7313675345114551,0.1402887732578642,0.0750571539370849
182,Calculator,2.0426411290322584,0.30099879032258064,162.0,1.0,0.23732056451612898,0.0636782258064516,0.15635604838709685,0.5426451612903226,0.932524512389462,0,0.6184035370315394,0
183,Pun1,2.0330645161290324,0.7586866935483871,59.0,0.0,0.49081431451612906,0.2678723790322579,0.0794332661290323,0.16188004032258066,1.0,0.3035475996177772,1.0,1.0
184,First by Joss: 0.9,2.0330040322580647,0.39709395161290323,190.0,1.0,0.3204193548387097,0.07667459677419351,0.11726169354838704,0.4856443548387097,0.8991542810721009,0,0.8996517983172866,0
185,Naive Prober: 0.1,2.0329637096774196,0.3971641129032258,189.0,1.0,0.3206199596774194,0.07654415322580649,0.11701451612903221,0.4858213709677419,0.8992551270322338,0,0.899956222114499,0
186,Hard Go By Majority: 40,2.022338709677419,0.4436086693548387,135.0,0.0,0.38634274193548385,0.05726592741935485,0.07679294354838717,0.47959838709677416,1.0,0.706953148610264,0.7282473208625155,0
187,Hard Go By Majority: 20,2.0067137096774195,0.428760685483871,141.0,0.0,0.37921895161290325,0.04954173387096781,0.0747453629032259,0.496493951612903,1.0,0.6929649068680638,0.7115701288063219,0
188,Hard Go By Majority: 10,1.9976612903225806,0.4128421370967742,146.0,0.0,0.3686993951612903,0.04414274193548392,0.07590161290322585,0.5112562499999999,1.0,0.6660521904957631,0.6776835545796275,0
189,Meta Winner Long Memory: 137 players,1.9975604838709677,0.046033669354838706,163.0,1.0,0.024900604838709678,0.021133064516129042,0.2417256048387097,0.7122407258064516,0.5695940344827244,0.37021359710055024,0.15616327900798338,0.04618962590657432
190,Meta Mixer: 217 players,1.99375,0.4226447580645161,117.0,0.8203225806451613,0.24067721774193543,0.18196754032258064,0.17392883064516126,0.4034264112903227,0.6448476522295759,0.3019828073694237,0.586032129240331,0.28661884744070004
191,Winner21,1.9886189516129034,0.33190625,201.0,0.0,0.2998667338709678,0.03203951612903222,0.10533387096774206,0.5627598790322578,1.0,0,0.542037914804237,0.19036152483754942
192,Random: 0.9,1.9882560483870968,0.8999153225806452,74.0,0.9008064516129032,0.5484048387096774,0.3515104838709678,0.06100967741935482,0.03907499999999999,0.8993965757928022,0.8989752174491844,0.9000402314890543,0.900430644936214
193,Meta Winner: 217 players,1.9821975806451615,0.04508104838709678,172.0,1.0,0.026108064516129036,0.018972983870967748,0.237395564516129,0.7175233870967742,0.5789520835904163,0.5888966622497346,0.14493895533878864,0.03478508677489951
194,Stochastic WSLS: 0.05,1.9804939516129032,0.5533770161290322,88.0,1.0,0.2822941532258066,0.2710828629032258,0.17213891129032252,0.27448407258064517,0.9499739515161502,0.05054309835704213,0.052238904176557244,0.9505960861009503
195,SolutionB5,1.9788810483870967,0.3745306451612903,178.5,0.0,0.31767641129032265,0.05685423387096775,0.10008528225806457,0.525384072580645,1.0,0,0.7798843661449641,0
196,TF2,1.9750100806451614,0.19210181451612904,198.0,1.0,0.16041915322580655,0.03168266129032252,0.1713949596774194,0.6365032258064515,0.4807977043526496,0,0.5557525478324119,0.0827044902493786
197,Meta Winner Stochastic: 68 players,1.9699899193548387,0.037943346774193545,162.0,1.0,0.016951814516129024,0.020991532258064514,0.23921370967741928,0.7228429435483871,0.4252350865857089,0.1760857878312612,0.08736590358361211,0.03759595543807741
198,Meta Winner Deterministic: 149 players,1.9679536290322581,0.03906451612903226,185.0,1.0,0.02391391129032259,0.01515060483870968,0.23371975806451634,0.7272157258064514,0.5853771060540158,0.7485301496612805,0.1962753850245966,0.037939709789828094
