Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
102,Prober,2.113820564516129,0.3183022177419355,141.0,0.05088709677419355,0.2008219758064516,0.11748024193548386,0.20758326612903222,0.4741145161290323,0.8621261776016577,0.0724978448999141,0.6262813676477571,0.056430581980583275
103,NMWE Finite Memory: 80 players,2.1119254032258064,0.14626471774193547,174.0,0.9499193548387097,0.07248145161290326,0.07378326612903228,0.26025524193548405,0.5934800403225805,0.5729724301355111,0.1849557305404316,0.1459278682331224,0.1220213537931157
104,NMWE Stochastic: 68 players,2.111743951612903,0.15162842741935484,168.0,0.9521370967741936,0.07514334677419347,0.07648508064516125,0.2596681451612904,0.5887034274193549,0.5665889870218256,0.1789222037027838,0.1700751630297314,0.1209972018199926
105,Grudger,2.111572580645161,0.09219173387096774,218.0,0.9516532258064516,0.053396572580645146,0.03879516129032257,0.26153931451612894,0.6462689516129033,0.6458528521705502,0.050820025232504694,0.0674094701325408,0.04992967975087563
106,First by Davis: 10,2.110887096774194,0.11282479838709678,205.0,0.9510887096774193,0.06563588709677418,0.04718891129032259,0.25692318548387105,0.6302520161290321,0.7216547466926866,0.26262580740052655,0.07143744954953293,0.052282205940054526
107,Worse and Worse 3,2.1100302419354837,0.5635875,84.5,0.9489516129032258,0.375626814516129,0.187960685483871,0.13629919354838713,0.3001133064516129,0.7254861857640024,0.543910482622973,0.5696587642096378,0.4282684733071451
108,SpitefulCC,2.10758064516129,0.09326512096774194,217.0,0.9493951612903225,0.05410806451612905,0.03915705645161288,0.2597167338709676,0.6470181451612905,0.6411994366238696,0.07965226626556182,0.06740529512685448,0.050268882526926933
109,Nice Average Copier,2.1072681451612905,0.562076814516129,83.0,0.9496774193548387,0.3752663306451613,0.18681048387096783,0.13605060483870965,0.3018725806451613,0.7265632922010914,0.5429922959377275,0.569069546902722,0.4332116380739955
110,Remorseful Prober: 0.1,2.1065423387096773,0.4357334677419355,134.0,0.9531854838709677,0.28914999999999974,0.14658346774193548,0.16860241935483866,0.3956641129032261,0.8595810177233242,0.05400735052684998,0.8602214535429832,0.14910575025385842
111,"General Soft Grudger: n=1,d=4,c=2",2.1053125,0.5497754032258064,97.0,0.9501612903225807,0.3522546370967742,0.1975207661290323,0.14918911290322584,0.3010354838709678,0.9277647482219182,0.3752127213430743,0.33703648700048666,0.29006575422450354
