Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
35,Suspicious Tit For Tat,2.7133010017260117,0.5083645612954572,141.0,0.0,0.34510703770979356,0.16387653558893092,0.22051050216067036,0.27050592454060507,1.0,0,1.0,0
36,CAPRI,2.713270681724688,0.7681057550221654,21.0,1.0,0.7187218535026164,0.052692220208251754,0.08920770518304177,0.13937822110609005,1.0,0,0.6764756975467255,0
37,Meta Minority: 217 players,2.7105589399007854,0.483299066771608,132.0,0.0,0.1363379558280948,0.34766804906947507,0.34480656642376145,0.17118742867866868,0.20460009220609818,1.0,0.0072963585016132225,0.9988201971974998
38,Punisher,2.708437062245066,0.7207784645164917,40.0,1.0,0.6822785165904989,0.037562702233319305,0.10078553865239173,0.17937324252379022,1.0,0,0.13256591444697166,0
39,Random: 0.3,2.707065742253169,0.2999963978819546,156.0,0.29600806451612904,0.13350539531436537,0.16651910008592627,0.3137073515014229,0.38626815309828544,0.29492383497112595,0.302641578384487,0.3006512372653222,0.300528492862341
40,Bully,2.705586548562744,0.476960204532693,131.0,0.0,0.1247811650489461,0.35133012957048354,0.34671981426118204,0.17716889111938822,0,1.0,0,1.0
41,"Michaelos: (D,)",2.704342914076408,0.7493775966987487,27.0,1.0,0.7034703074410338,0.04552563865711975,0.09530564534159364,0.1556984085602529,1.0,0,0.2642915197320646,0
42,Win-Shift Lose-Stay: D,2.702398890996757,0.5242302500222296,128.0,0.0,0.23272798984108636,0.28909396462397235,0.2915051217853329,0.18667292374960825,0,1.0,1.0,0
43,Evolved ANN 5,2.7010060606787762,0.8145963507112816,20.0,1.0,0.7523080496012089,0.06766471004444274,0.08307595092932255,0.09695128942502572,1.0,0.6824506679355128,0,0.4567773353973455
44,Evolved ANN,2.70021850655794,0.8407347686743035,16.0,1.0,0.7722542530255153,0.06927729640096612,0.0677201768348782,0.09074827373864035,0.9803542193504869,0.754345248251608,0.665110815536046,0.15535630193956085
45,NMWE Memory One: 36 players,2.700033245910485,0.7433826773693436,31.0,1.0,0.6862522154696004,0.052095551075295905,0.1059108544057482,0.15574137904935562,0.8775205331320847,0.33371977038153244,0.22101000316782146,0.07120828688146427
46,Inverse Punisher,2.699694448526584,0.7348817786715102,34.5,1.0,0.6964687816971191,0.04122530209185405,0.0941130467508124,0.16819286946021447,1.0,0,0.2201699979487852,0
47,Adaptive Pavlov 2011,2.698768917937297,0.7980970099880913,25.0,1.0,0.7333617142063625,0.06320583450736665,0.0785133134842152,0.12491913780205566,0.979349659384761,0.1965477409441858,0.5880655610645205,0.03500504113939419
48,Adaptive Pavlov 2006,2.6977530469473283,0.7817767526497255,27.0,1.0,0.7239803004013148,0.058539136294062384,0.08415318980210514,0.13332737350251764,0.9772157249965491,0.13392650986579954,0.5403673762471872,0.07668583195845632
49,EasyGo,2.6966009931376496,0.706186959835778,100.0,0.0,0.38634572561546277,0.3181378382557396,0.21639319334828017,0.07912324278051754,1.0,1.0,0,1.0
50,Evolved HMM 5,2.692265885074602,0.8126682755450486,23.0,1.0,0.7446529567147099,0.06997741318059521,0.08836878557627867,0.09700084452841634,0.9955128165437838,0.45040029598060893,0.04688498520813286,0.18453682488951714
51,"Omega TFT: 3, 8",2.692081763069968,0.8325047433772846,9.0,1.0,0.7675983540713683,0.06421978920473131,0.06788428657528879,0.10029757014861167,0.9998262239941627,0.14787749990160842,0.779918930061744,0.06572475169038908
52,SpitefulCC,2.6901452397347527,0.7115590510613976,36.0,1.0,0.6749037857950777,0.04035064623395333,0.1075840926010183,0.17716147536995067,0.9893285931153408,0.6383105004847627,0,0
53,Winner12,2.6895983811238215,0.8010094043637205,20.0,1.0,0.7317611194745746,0.0663901667286074,0.09065440117587771,0.11119431262094033,1.0,0.4719027120196688,0,0.5095278689340156
54,EvolvedLookerUp2_2_2,2.689597292145212,0.8191720783130112,22.0,1.0,0.7366088697435462,0.08611364642817175,0.09587571374271953,0.08140177008556251,0.9079591053209447,0.49599366525441047,0.6063591587942812,0.8372759672619148
55,Evolved FSM 4,2.689527341886915,0.8259936547814604,23.0,1.0,0.7246463480045771,0.0998357422801917,0.09947520209345134,0.07604270762177998,0.9526770561365883,0.3448677000368134,0,0.823431325136432
56,Predator,2.689192199691475,0.20592595005782607,166.0,1.0,0.1316515410071651,0.07539530957499489,0.31260426227725086,0.4803488871405891,0.4546150765428039,0,0.19257065896900674,0.11596955621163867
57,Cycler DC,2.6889511125322882,0.47402804655841824,129.5,0.0,0.16844174910302026,0.30534543879977133,0.32728085023802683,0.19893196185918158,0,0,1.0,1.0
58,Desperate,2.688108328889845,0.335734017766425,136.5,0.49471774193548385,0.09418811483959368,0.24107913310049808,0.3478129515335715,0.3169198005263367,0,0,0,1.0
59,Second by GraaskampKatzen,2.6870551898634503,0.8220886002225248,7.0,1.0,0.7480270585541897,0.07302012943229919,0.07467897083173557,0.10427384118177542,0.9971489194383308,0,0.8219152699501343,0
60,Hard Tit For Tat,2.6831667486473925,0.73534377995516,42.0,1.0,0.6955158455296625,0.04060133743268226,0.08337490395494371,0.18050791308271155,1.0,0,0.21687830068592537,0
61,"EugineNier: (D,)",2.683116657167379,0.808251495699737,9.5,1.0,0.7410464708940782,0.06551071792628237,0.07478867396203641,0.11865413721760316,1.0,0,0.7342205242345395,0
62,Second by Weiner,2.6827714407826893,0.8490497090863321,7.0,1.0,0.7812031803399597,0.06539235062809026,0.05522101836012223,0.09818345067182789,0.9999345108079783,0.21787357167228186,0.8171409663440956,0.00431955496610669
63,PSO Gambler 1_1_1,2.6821436515859567,0.7825402273323777,26.0,1.0,0.7183472727236203,0.06524527647698318,0.09327158999762719,0.12313586080176932,1.0,0.30888762259583097,0,0.129984989293138
64,NMWE Finite Memory: 80 players,2.681539744154745,0.7466580899350714,29.0,1.0,0.6883818740338309,0.05818430008131258,0.1027335629338364,0.15070026295102015,0.8803641623158626,0.32547578584363634,0.16812201478524294,0.1532136659445157
65,Hard Go By Majority: 5,2.6815114185505013,0.4905035362388926,140.0,0.0,0.33620491040408146,0.15192852896910175,0.20978011125092647,0.30208644937589035,1.0,0.542918476929107,0.8693686300543306,0
66,"General Soft Grudger: n=1,d=4,c=2",2.681062616307732,0.8231334472139156,25.0,1.0,0.7426210016602021,0.07880737701366816,0.07205952208317651,0.1065120992429533,1.0,0.32176191376183777,0.26157110829553243,0.28554444889831726
67,NMWE Deterministic: 149 players,2.6808313569527726,0.736402498913166,31.0,1.0,0.6842667225930761,0.05458543825435721,0.10436638817321568,0.15678145097935106,0.8760102345057148,0.3462204845351826,0.12760971670228174,0.09361384977609931
68,Hard Go By Majority,2.6800529964723854,0.488264335720934,140.0,0.0,0.334290355960696,0.15497297810947652,0.21035100455217687,0.30038566137765055,1.0,0.6250295979571991,0.8737402766724284,0
69,"First by Tideman and Chieruzzi: (D, D)",2.678844730952319,0.7802610153642768,25.0,1.0,0.7286249515159424,0.05458875831106994,0.07288638457973119,0.1438999055932566,1.0,0.02289171819473053,0.5494991526740959,0
70,Inverse,2.6784569104044023,0.7693623941166476,29.5,1.0,0.714082644006462,0.058286354680401116,0.07569178024771206,0.1519392210654249,0.9684758583243314,0,0.5553996929286534,0
71,Soft Grudger,2.6783131828434374,0.8160123140731691,25.0,1.0,0.7381969742882377,0.07980063306588284,0.07314863725171622,0.10885375539416327,1.0,0.322378882306548,0.2647504174992854,0.2855452075272775
72,Second by Tideman and Chieruzzi,2.677833591424023,0.8072734752482436,14.0,1.0,0.7446684650166964,0.06254907497492493,0.06788811743180795,0.12489434257657078,1.0,0.10600033756164921,0.6681801664087864,0.052953398959957224
73,ThueMorse,2.677507353525497,0.5000725490512197,122.0,0.0,0.21825793969378016,0.2817971016663713,0.29700898468728293,0.20293597395256568,0.37773658802922777,0.43508558274892606,0.7572231705568875,0.7615786212752549
74,Hard Go By Majority: 10,2.6769332159105463,0.45893353754383137,147.0,0.0,0.32951084765274374,0.13124525003296195,0.20013961879500058,0.33910428351929384,1.0,0.5835563303220515,0.8371795045717402,0
75,CollectiveStrategy,2.676624127297096,0.11607460322591072,195.5,1.0,0.09541026955912495,0.02147057236069667,0.3151537872003827,0.5679653708797957,0.3240616947849454,0,0,0.19518243344367806
76,Hard Go By Majority: 40,2.6765951903373297,0.4935869987153988,140.0,0.0,0.3365468884367223,0.1556212125551437,0.20894066680501772,0.2988912322031163,1.0,0.629289941884871,0.8714623653167729,0
77,Meta Majority Long Memory: 137 players,2.676288820383757,0.8274809897793647,5.0,1.0,0.7502403647973488,0.07714286017949036,0.06718422628583955,0.10543254873732132,0.9980966002089543,0.058884988053996015,0.8973650429031428,0
78,Nice Meta Winner Ensemble: 217 players,2.676193755802033,0.7415397033599032,31.0,1.0,0.687907331606592,0.05544805136300669,0.10161912085556135,0.15502549617484002,0.8612952009176322,0.35379481504375476,0.14100998282470786,0.10274637210955911
79,Adaptive Tit For Tat: 0.5,2.675950374638477,0.8388724453840732,0.0,1.0,0.7544359413533568,0.0834946154663989,0.06539477542024012,0.09667466776000407,1.0,0.022727272727272728,1.0,0
80,First by Graaskamp: 0.05,2.6758923242570107,0.8377475973469296,0.0,1.0,0.7517263665256263,0.08461880417213304,0.0662134967675245,0.09744133253471621,0.9994462997608945,0.33509763893971845,0.9995346076056463,0.36737737961339423
81,NMWE Stochastic: 68 players,2.6758816526663693,0.7528924661996091,28.0,1.0,0.6917469515029809,0.060300417340020285,0.09921429322162509,0.14873833793537378,0.8648708713832999,0.35526465525555617,0.18093581037315376,0.16339043564299438
82,Two Tits For Tat,2.6758476145983696,0.7599074482329004,36.0,1.0,0.7060873188139463,0.051056391080180744,0.07639161266381585,0.1664646774420572,1.0,0,0.3546511745526272,0
83,Hard Go By Majority: 20,2.6756897098882577,0.48366803187553825,142.0,0.0,0.33320023536782745,0.14962729727681956,0.20793735327281002,0.30923511408254295,1.0,0.6127090655809414,0.8649147254258116,0
84,Tit For Tat,2.6752058293210657,0.841276342842457,0.0,1.0,0.7570613035155145,0.08298816958913369,0.06462088427266126,0.09532964262269045,1.0,0,1.0,0
85,AON2,2.6748810696026712,0.7747273728510389,27.0,1.0,0.6937446801311377,0.08085914175948199,0.10704072299233088,0.11835545511704944,0.9869762555691092,0.34837407180756863,0,0.42498281690438566
86,NMWE Long Memory: 137 players,2.674465952534047,0.7416490417991896,30.5,1.0,0.6853318535762009,0.05489226106491406,0.1033517669960875,0.1564241183627976,0.8630089050753397,0.38054719910150514,0.11232833505829803,0.08309348973524837
87,"Alexei: (D,)",2.674076364051447,0.8353914860816427,0.0,1.0,0.7529893485423833,0.08346604995933914,0.06580511563901474,0.09773948585926283,1.0,0,1.0,0
88,AdaptorBrief,2.6738176133088984,0.8066508916436046,16.0,0.9888709677419355,0.7252516583479454,0.08265843880575302,0.07839618510488422,0.1136937177414173,0.9769623503469862,0.389652985657914,0.8493138290741388,0.19267713679742077
89,Meta Majority: 217 players,2.6737515734514927,0.8309755390586,3.0,1.0,0.7536451965395827,0.0783427214562686,0.06576884252036354,0.10224323948378516,1.0,0.02470163894000561,0.9194332993985024,0
90,Forgiving Tit For Tat,2.6737460802833164,0.84052481049621,0.0,1.0,0.7576940329118859,0.08277604386126382,0.06362518845300891,0.09590473477384145,1.0,0.3094353432631757,1.0,0
91,Second by Borufsen,2.67328268574152,0.873123546761755,1.0,1.0,0.7869527833516669,0.08451559806040969,0.05337160207696956,0.07516001651095396,0.999797517077794,0.1428898147404127,0.9675040996455739,0.23013737362441286
92,TF3,2.6718631144757925,0.758698219568914,28.5,1.0,0.6999040498400162,0.05786429148314308,0.09822532069676702,0.14400633798007362,0.9496689849471621,0.6547184521287469,0.4288356318369414,0.05954392381051901
93,Contrite Tit For Tat,2.671550273129756,0.8388932864382298,0.0,1.0,0.7546357279498369,0.08408661619212382,0.06556514475901527,0.09571251109902401,1.0,0,1.0,0
94,"Memory Decay: 0.1, 0.03, -2, 1, Tit For Tat, 15",2.6709270859885574,0.829439820898428,5.0,1.0,0.7535111568024584,0.07643547157292,0.06507471214702888,0.10497865947759263,0.9983981144269165,0.255470789525278,0.8734595338011827,0.012205047837134726
95,Prober 2,2.6706554041212325,0.6869779284199704,86.0,0.0,0.5205980512845384,0.1653877295492828,0.14126137792300283,0.17275284124317591,1.0,0.6730269824912852,1.0,0.5615056313071956
96,Meta Majority Finite Memory: 80 players,2.670273348877358,0.8344887418944898,7.0,1.0,0.7524602621854931,0.08222250803476847,0.06559960806472145,0.09971762171501689,1.0,0.1566150301531443,0.8827073174109491,0.010526315789473684
97,Worse and Worse 2,2.6679840650980298,0.8272648452464966,8.0,1.0,0.7265339332893894,0.10289923312322392,0.07842688197676217,0.09213995161062458,0.9609284622633911,0.43811784011760846,0.7816615748128064,0.43065179310604645
98,Resurrection,2.6675410054978688,0.8295581678151601,2.0,1.0,0.7483608525343463,0.08222241688329641,0.06765294151471209,0.10176378906764526,1.0,0,0.9476748980896547,0
99,PSO Gambler Mem1,2.66685253829589,0.8024009525783419,22.0,1.0,0.7333765986552174,0.07311867678560577,0.08384770748195071,0.109657017077226,1.0,0.5194911388110068,0,0.13081557499117166
100,PSO Gambler 2_2_2,2.6659987617888152,0.8092380064073968,17.0,1.0,0.7288467507242214,0.08312942785113991,0.09243079568755617,0.09559302573708248,0.9339896834583578,0.5773271114512312,0.4690889911314194,0.3879504340640186
101,PSO Gambler 2_2_2 Noise 05,2.665213762648949,0.823960174596876,18.0,1.0,0.734833738381557,0.08779926732637928,0.08799731665858512,0.08936967763347853,0.8960517488197669,0.504982136145435,0.7025169523490832,0.35880797300649475
102,"First by Feld: 1.0, 0.5, 200",2.664401664016988,0.7899202580053644,21.0,1.0,0.6973372382840466,0.09383196631929172,0.08799366712900518,0.1208371282676565,0.9796128776564094,0,0.9660130431222235,0
103,Doubler,2.6642820538943432,0.8521743334770399,0.0,1.0,0.7677321326610335,0.08637589231734064,0.056762910939225884,0.08912906408240007,1.0,0.5632065076139318,1.0,0
104,Second by Harrington,2.6639012880753334,0.8690605181809491,2.0,1.0,0.7769506582466423,0.09191337971039475,0.05482879548835636,0.0763071665546066,0.995640047498456,0.4420722120813126,0.9912761337365632,0.27882270168112017
105,Meta Majority Memory One: 36 players,2.6608613375825696,0.8321115817216824,6.0,1.0,0.758884145551921,0.07700324331048371,0.05808691590903537,0.10602569522855998,0.9971857186397359,0.09330227872966029,0.8806442701653986,0.06472747245915356
106,Fool Me Once,2.660712863299861,0.7956609363834177,20.0,1.0,0.7385168504456024,0.05654273222014178,0.08061386474450177,0.12432655258975402,1.0,0.636905167526295,0,0
107,Detective,2.659548500593533,0.5285656401944895,77.0,1.0,0.39419702705793697,0.13458290929518935,0.21869792814398126,0.2525221355028926,0.6529440742981927,0.5281562098014201,0.775558172876714,0.3244662068807439
108,AdaptorLong,2.657710293638167,0.7316864177970349,37.0,0.9902822580645161,0.6514697941593397,0.07850566575634225,0.11103341246175456,0.1589911276225636,0.9800242755952865,0.0250230966881985,0.0242959945285825,0.3792799152526651
109,Soft Joss: 0.9,2.655350164748749,0.8601917859819114,0.0,1.0,0.7725737712494296,0.08834217832928266,0.05537851423030027,0.08370553619098757,1.0,0.1048279174853876,1.0,0.11639341302012757
